date,year,total_bursts,total_raw_groups,total_samples,bursts_h00,bursts_h01,bursts_h02,bursts_h03,bursts_h04,bursts_h05,bursts_h06,bursts_h07,bursts_h08,bursts_h09,bursts_h10,bursts_h11,bursts_h12,bursts_h13,bursts_h14,bursts_h15,bursts_h16,bursts_h17,bursts_h18,bursts_h19,bursts_h20,bursts_h21,bursts_h22,bursts_h23,raw_h00,raw_h01,raw_h02,raw_h03,raw_h04,raw_h05,raw_h06,raw_h07,raw_h08,raw_h09,raw_h10,raw_h11,raw_h12,raw_h13,raw_h14,raw_h15,raw_h16,raw_h17,raw_h18,raw_h19,raw_h20,raw_h21,raw_h22,raw_h23,samples_h00,samples_h01,samples_h02,samples_h03,samples_h04,samples_h05,samples_h06,samples_h07,samples_h08,samples_h09,samples_h10,samples_h11,samples_h12,samples_h13,samples_h14,samples_h15,samples_h16,samples_h17,samples_h18,samples_h19,samples_h20,samples_h21,samples_h22,samples_h23
2006-06-06,2006,284,513,567004,0,0,0,0,0,1,1,1,10,35,77,87,29,13,3,2,23,2,0,0,0,0,0,0,0,0,0,1,2,1,1,1,20,70,127,150,57,32,12,4,27,7,1,0,0,0,0,0,0,0,0,17370,35996,36007,35996,36005,35997,36002,35992,36002,36002,36005,35992,36001,36005,35994,36005,9633,0,0,0,0
2006-06-07,2006,1429,2461,565561,0,0,0,0,1,1,20,475,1,1,453,1,472,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,5,1,125,875,2,1,719,1,725,0,1,1,1,1,2,1,0,0,0,0,0,0,0,17370,35996,36007,35997,35996,36003,36006,35995,35997,34569,35991,36007,35997,35997,36007,35998,9628,0,0,0,0
2006-06-08,2006,22,79,567003,0,0,0,8,0,0,1,2,0,0,0,4,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,36,1,3,1,5,1,4,2,11,1,1,1,2,2,2,5,1,0,0,0,0,0,0,0,17370,35995,36000,36008,35995,35998,36005,35997,35996,36006,35999,35996,36007,35998,35998,35997,9638,0,0,0,0
2006-06-09,2006,16,41,568804,0,0,0,0,0,0,9,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,15,1,1,1,0,1,1,1,4,1,3,2,4,1,0,0,0,0,0,0,0,17370,36005,35997,35997,36007,35997,35998,35996,36006,35996,36006,35998,35998,35997,36006,36000,11430,0,0,0,0
2006-06-10,2006,10,31,568800,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,16,0,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,17370,36005,35997,35997,36007,35997,35995,36007,35997,35996,36007,35996,35997,36007,35996,35998,11431,0,0,0,0
2006-06-11,2006,9,35,568812,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,16,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,0,0,0,0,0,0,0,17370,36006,35998,35997,35999,36006,36000,35997,35998,35998,35999,36009,35997,36000,35998,35998,11442,0,0,0,0
2006-06-12,2006,9,29,568808,0,0,0,0,0,0,0,0,1,1,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,11,0,0,2,1,1,1,1,2,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,17370,36006,36002,35997,35997,36006,35999,35998,35997,35998,35999,36007,35998,35997,35998,35997,11442,0,0,0,0
2006-06-13,2006,377,715,568799,0,0,0,3,1,0,1,0,1,10,1,0,1,3,0,354,0,0,1,1,0,0,0,0,0,0,0,37,1,1,1,1,1,37,1,1,1,37,1,583,1,2,8,1,0,0,0,0,0,0,0,17370,35996,35999,35998,36008,36000,35997,35997,35998,36005,35995,36002,36003,35997,35998,35997,11439,0,0,0,0
2006-06-14,2006,4,39,98448,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17370,36003,35995,9080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-15,2006,8,60,568804,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,38,0,0,1,1,1,1,1,1,1,1,1,1,1,1,9,1,0,0,0,0,0,0,0,17370,36001,36004,35998,36001,36002,35994,36005,35996,36002,36003,35994,36004,35993,36005,35994,11438,0,0,0,0
2006-06-16,2006,828,1406,568798,0,0,0,134,177,65,25,2,1,2,0,0,2,0,1,26,381,3,8,1,0,0,0,0,0,0,0,225,289,143,57,2,1,5,1,1,5,1,1,73,575,8,15,4,0,0,0,0,0,0,0,17370,35994,36003,36001,35999,36001,35995,36003,36003,35993,36002,36005,35992,36001,36003,35996,11437,0,0,0,0
2006-06-17,2006,11,20,570605,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,5,1,0,0,0,0,0,0,0,17370,36004,35999,36005,35995,35996,35999,36005,36004,35991,36006,35993,36006,35994,36003,35996,13239,0,0,0,0
2006-06-18,2006,8,33,570602,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,17370,35993,36008,35995,36006,35997,35997,36004,35993,36004,35994,36006,35996,36003,35994,36004,13238,0,0,0,0
2006-06-19,2006,269,605,570602,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,113,141,3,7,0,0,0,0,0,0,0,0,24,0,0,1,1,1,1,1,1,1,1,3,302,249,7,11,1,0,0,0,0,0,0,0,17370,36001,35993,36002,36003,36002,35993,36006,35993,36002,36002,35996,36004,35998,36003,35993,13241,0,0,0,0
2006-06-20,2006,10,30,570603,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,9,9,1,0,0,0,0,0,0,0,17370,35993,36004,36002,36002,35993,36004,35993,36007,35992,36004,36003,35993,36008,35992,36004,13239,0,0,0,0
2006-06-21,2006,8,32,570602,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,4,7,1,1,1,1,8,1,0,0,0,0,0,0,0,17370,36000,36003,35994,36004,36003,35993,36005,35994,36003,36004,35993,36004,35995,36002,35996,13239,0,0,0,0
2006-06-22,2006,9,36,570602,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,8,0,1,1,2,1,1,1,2,1,1,1,1,1,1,12,1,0,0,0,0,0,0,0,17360,36004,36004,35993,36004,36003,35993,36004,35993,36005,36000,35996,36004,36003,35995,35998,13243,0,0,0,0
2006-06-25,2006,1,1,13204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13204,0,0,0,0
2006-06-26,2006,4,21,451830,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,17370,36005,35998,36003,36002,35995,36002,35996,36001,35995,36001,19724,709,35952,18077,0,0,0,0,0,0
2006-06-27,2006,17,32,463593,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,16,1,0,0,0,0,0,0,0,0,0,0,20138,36002,36001,36000,36000,35996,35998,36006,36022,35994,35977,36005,35995,11459,0,0,0,0
2006-06-28,2006,13,27,568806,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,4,0,1,1,3,1,1,1,1,1,1,1,1,1,1,7,1,0,0,0,0,0,0,0,17350,36001,36007,35992,36005,35996,36005,36001,35996,35995,36004,36004,35999,35999,35998,36000,11454,0,0,0,0
2006-06-29,2006,12,30,568804,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,3,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,0,0,0,0,0,0,0,17350,35997,36008,35997,36000,35997,35999,35999,35999,35999,36009,36000,36001,35996,35999,36000,11454,0,0,0,0
2006-06-30,2006,18,75,568804,0,0,0,0,0,1,1,1,1,6,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,8,0,3,1,1,10,18,1,1,2,1,1,3,3,7,14,1,0,0,0,0,0,0,0,17350,36001,36000,35998,35998,35999,35999,35999,35999,36008,36000,35999,35999,35999,36002,36000,11454,0,0,0,0
2006-07-01,2006,14,53,568810,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,4,0,0,1,1,0,0,0,0,0,0,0,7,0,1,1,2,1,1,1,4,1,4,6,10,1,3,9,1,0,0,0,0,0,0,0,17350,36009,35998,35998,36000,35999,35998,36001,35999,35999,36002,35998,35999,35998,36009,36000,11453,0,0,0,0
2006-07-02,2006,38,93,568794,0,0,0,0,0,2,2,4,10,3,2,1,1,1,1,0,7,2,1,1,0,0,0,0,0,0,0,9,2,2,2,10,18,4,4,1,1,1,3,1,22,4,8,1,0,0,0,0,0,0,0,17350,35998,35999,36001,35999,36001,35999,35998,36002,36000,35997,36002,36002,35999,36000,36001,11446,0,0,0,0
2006-07-03,2006,11,74,395466,0,0,0,2,3,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42,13,2,1,3,1,1,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,17350,35995,36006,35996,36012,36020,35995,35994,36006,36002,36010,18080,0,0,0,0,0,0,0,0,0
2006-07-04,2006,31,94,568801,0,0,0,2,1,0,3,1,8,3,1,1,0,1,1,1,3,1,3,1,0,0,0,0,0,0,0,3,4,1,7,1,22,6,2,5,3,1,3,3,6,3,23,1,0,0,0,0,0,0,0,16800,36005,35999,36000,36001,35998,36002,35999,35999,36001,35999,35999,35999,36002,35999,36000,11999,0,0,0,0
2006-07-05,2006,17,78,567003,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,3,8,1,0,0,0,0,0,0,0,0,8,5,1,2,5,2,4,1,7,2,1,2,1,3,33,1,0,0,0,0,0,0,0,16800,36008,36000,35999,36000,35999,36002,35998,36001,36000,35999,36000,35998,36001,35999,35999,10200,0,0,0,0
2006-07-06,2006,153,408,567001,0,0,0,0,0,0,6,1,84,2,1,1,1,2,5,6,2,8,34,0,0,0,0,0,0,0,0,0,0,0,8,1,168,14,12,3,7,11,19,20,9,42,91,3,0,0,0,0,0,0,0,16800,36006,35999,36001,36000,35998,36001,36001,35995,36005,35998,36001,35998,36001,35998,36001,10198,0,0,0,0
2006-07-07,2006,556,1044,567000,0,0,0,0,7,0,2,1,0,5,1,1,25,23,81,111,85,21,181,12,0,0,0,0,0,0,0,0,10,1,3,2,6,7,2,2,47,58,157,239,146,47,300,17,0,0,0,0,0,0,0,16800,36004,36002,35998,35999,36000,36000,36000,35999,36000,35999,35999,36001,35999,35999,36001,10200,0,0,0,0
2006-07-08,2006,39,97,567001,0,0,0,0,5,6,2,1,0,4,1,4,1,1,1,6,1,0,5,1,0,0,0,0,0,0,0,4,8,20,3,3,3,10,2,5,3,1,2,8,1,1,22,1,0,0,0,0,0,0,0,16800,36003,36000,36000,36000,35999,36000,36000,36000,36001,35999,36001,35998,36001,35999,36001,10199,0,0,0,0
2006-07-09,2006,11,37,567004,0,0,0,0,0,1,1,2,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,3,4,1,1,1,3,2,1,1,1,0,1,15,1,0,0,0,0,0,0,0,16800,36006,36000,36001,35998,35998,36003,36000,35998,36000,36000,35999,36001,36001,35998,36000,10201,0,0,0,0
2006-07-10,2006,8,24,565205,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,0,0,0,0,0,0,0,16800,36005,36000,36002,35999,36000,35998,36000,35999,36001,35999,35999,36002,35999,36001,35999,8402,0,0,0,0
2006-07-11,2006,12,23,565214,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,0,0,0,0,0,0,0,16800,36006,36001,36001,36002,36001,35999,36001,35999,36002,36000,36002,35999,35999,36004,35999,8399,0,0,0,0
2006-07-12,2006,3,5,120019,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16800,18004,1,17999,0,1,18000,14852,17690,0,1,1,16670,0,0,0,0,0,0,0,0
2006-07-13,2006,463,684,565212,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7,343,99,5,2,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,2,39,477,140,13,2,0,0,0,0,0,0,0,16800,36006,36000,36000,36000,36001,36001,36002,35999,36001,36000,36001,36002,35999,36000,35999,8401,0,0,0,0
2006-07-14,2006,4,10,386106,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16800,36007,36001,36000,36001,36000,36001,36000,36002,35999,36001,9294,0,0,0,0,0,0,0,0,0
2006-07-15,2006,12,20,563414,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,0,0,0,0,0,0,0,16800,36005,36000,36001,36001,36000,36002,36002,36001,35999,36001,36000,36000,36002,36000,36001,6599,0,0,0,0
2006-07-16,2006,12,17,563420,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,16800,36011,36000,35999,36002,35999,36003,35998,36002,36001,36001,36000,36002,36000,36000,36001,6601,0,0,0,0
2006-07-17,2006,13,18,544790,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,35998,36000,36003,35981,35999,36004,35998,36002,36000,36000,36001,36002,35999,36000,36003,4800,0,0,0,0
2006-07-18,2006,10,13,364803,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36001,36001,36000,35998,36002,36001,35999,36001,36001,35999,4800,0,0,0,0
2006-07-19,2006,8,18,561615,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,16800,36009,35999,36001,36000,36003,35999,36000,36000,36002,36000,36002,36000,36000,36001,36000,4799,0,0,0,0
2006-07-20,2006,25,41,559816,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,12,3,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,3,0,0,0,0,0,0,0,16800,36010,36000,36001,36001,36001,36000,36000,35999,36001,36002,35999,36002,36001,36000,36000,2999,0,0,0,0
2006-07-21,2006,14,29,559818,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,2,1,0,0,0,0,0,0,0,5,3,3,1,1,1,1,1,1,1,2,1,1,1,1,4,1,0,0,0,0,0,0,0,16800,36009,35999,36001,36003,35998,36001,35999,36001,36002,36000,36000,36000,36000,36002,36000,3003,0,0,0,0
2006-07-22,2006,12,22,559812,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,0,0,0,0,0,0,0,16800,36005,36003,36001,35999,36001,36000,36001,36002,35998,36000,36002,36000,35999,36001,36002,2998,0,0,0,0
2006-07-23,2006,16,37,558013,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,3,0,2,1,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,4,5,8,3,4,1,1,0,0,0,0,0,0,0,16800,36007,36000,36001,35999,36001,36002,35999,36000,36000,36002,36000,36002,35999,35999,36002,1200,0,0,0,0
2006-07-24,2006,12,19,558012,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,16800,36006,36000,36002,35998,36003,36001,35999,36001,36001,36000,35999,36001,36002,35999,36001,1199,0,0,0,0
2006-07-25,2006,10,22,558015,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,16800,36007,36000,36001,36000,36001,36001,36000,36002,35999,36001,36000,36000,36001,35999,36001,1202,0,0,0,0
2006-07-26,2006,12,43,558011,0,0,0,0,2,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,16800,36006,36000,36001,35999,36000,36002,36000,36001,36000,36001,36002,35998,36001,36000,36000,1200,0,0,0,0
2006-07-27,2006,14,67,556208,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,22,19,1,1,1,1,1,1,1,3,4,3,2,4,1,2,0,0,0,0,0,0,0,0,16800,36004,36002,36000,36000,36001,36002,35999,36002,35999,36001,36000,36000,36001,36001,35396,0,0,0,0,0
2006-07-28,2006,3214,6666,556211,0,0,0,0,0,0,1,1,2,1,0,1,1,1,1,31,66,3059,49,0,0,0,0,0,0,0,0,6,6,1,1,4,4,1,1,1,1,1,1,70,129,6374,65,0,0,0,0,0,0,0,0,16800,36006,36002,36000,36000,36000,36000,36001,36001,36000,36001,36001,35999,36002,36000,35398,0,0,0,0,0
2006-07-29,2006,23,26,554413,0,0,0,10,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,15000,36009,36001,36002,35998,36000,36003,36000,35998,36002,36001,36002,35999,36001,36003,35394,0,0,0,0,0
2006-07-30,2006,10,22,554412,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,15000,36007,35997,36002,36000,36002,36000,36000,36000,36003,35999,36002,36000,36000,36002,35398,0,0,0,0,0
2006-07-31,2006,8,28,552614,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,15000,36008,36001,36000,36000,36002,35999,36001,36000,36001,36000,36003,35998,36001,36002,33598,0,0,0,0,0
2006-08-01,2006,13,53,552615,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,30,4,1,1,1,1,1,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,0,15000,36004,36003,36000,36001,35999,36002,36000,36002,36000,36000,36001,36000,36001,36003,33599,0,0,0,0,0
2006-08-02,2006,20,105,534612,0,0,0,0,0,0,0,1,0,1,7,2,0,0,3,2,3,0,1,0,0,0,0,0,0,0,0,20,15,1,1,1,1,1,21,5,4,1,6,2,13,12,1,0,0,0,0,0,0,0,0,15000,36007,35999,36002,36000,36000,36003,17999,35996,36002,36002,35999,36001,36000,36002,33600,0,0,0,0,0
2006-08-03,2006,16,67,549017,0,0,0,0,5,0,1,1,0,0,1,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,5,35,1,1,1,1,1,1,2,1,1,1,1,1,13,1,0,0,0,0,0,0,0,0,13200,36007,35999,36000,36002,36000,36002,36000,36002,36000,36000,36001,36003,35999,36001,31801,0,0,0,0,0
2006-08-04,2006,42,144,549018,0,0,0,4,3,0,1,1,1,1,1,0,3,2,3,1,1,19,1,0,0,0,0,0,0,0,0,31,27,1,1,1,1,2,2,1,5,4,3,3,5,56,1,0,0,0,0,0,0,0,0,13200,36007,36003,36000,36001,36003,35998,36002,36000,36001,36000,36002,35999,36001,36001,31800,0,0,0,0,0
2006-08-05,2006,15,107,543511,0,0,0,2,1,0,1,1,1,1,1,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,25,16,1,1,1,1,1,1,1,1,3,1,1,1,51,1,0,0,0,0,0,0,0,0,13200,36009,35998,36001,36000,36002,36001,35999,36001,36001,36003,36000,36000,36002,36000,26294,0,0,0,0,0
2006-08-06,2006,15,110,543511,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,6,1,0,0,0,0,0,0,0,0,0,24,1,1,1,1,1,1,1,1,1,1,1,1,73,1,0,0,0,0,0,0,0,0,13200,36008,36000,36000,36002,36000,36002,36000,36000,36003,36000,36002,36000,35999,36002,26293,0,0,0,0,0
2006-08-07,2006,28,162,539947,0,0,0,0,2,1,1,0,0,1,1,0,1,1,1,1,1,16,1,0,0,0,0,0,0,0,0,1,37,1,1,1,1,1,1,1,1,1,1,1,1,111,1,0,0,0,0,0,0,0,0,11400,36007,36000,36001,36001,36002,35999,36002,36001,35999,36001,36001,36002,36000,36001,24530,0,0,0,0,0
2006-08-08,2006,55,215,539947,0,0,0,0,5,1,1,1,1,1,0,1,1,0,1,1,0,40,1,0,0,0,0,0,0,0,0,0,35,1,1,1,1,1,1,1,1,1,1,1,1,167,1,0,0,0,0,0,0,0,0,11400,36007,36001,36000,36001,36002,36000,35999,36002,36001,36000,36002,36000,36002,36000,24530,0,0,0,0,0
2006-08-09,2006,82,304,539947,0,0,0,0,8,1,0,0,0,0,1,0,1,1,1,1,1,66,1,0,0,0,0,0,0,0,0,0,54,1,1,1,1,1,1,1,1,1,1,1,1,237,1,0,0,0,0,0,0,0,0,11400,36004,36002,36000,36002,36000,36000,36003,36000,36003,35998,36001,36000,36003,36000,24531,0,0,0,0,0
2006-08-10,2006,264,608,538165,0,0,0,0,34,1,1,1,1,1,0,0,1,1,0,0,1,221,1,0,0,0,0,0,0,0,0,22,139,1,1,1,1,1,0,1,5,3,1,1,1,428,2,0,0,0,0,0,0,0,0,11400,36004,36002,36000,36000,36001,36002,36001,36001,36000,36002,36002,36000,36000,36000,22750,0,0,0,0,0
2006-08-12,2006,262,415,332995,0,0,0,0,258,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,386,4,4,2,5,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,36004,36001,36002,36001,36000,36001,36004,35981,35401,0,0,0,0,0,0,0,0,0,0,0
2006-08-13,2006,549,765,173146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,751,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8323,35976,35984,35964,35963,20936,0,0,0,0,0
2006-08-14,2006,983,1548,526751,0,0,0,0,405,1,1,1,3,0,1,1,0,0,1,1,1,566,1,0,0,0,0,0,0,0,0,2,663,1,1,2,8,1,3,1,1,1,3,2,1,857,1,0,0,0,0,0,0,0,0,7800,35960,35979,35956,35960,35987,35899,36006,35973,35954,35931,35939,35990,35952,35932,15533,0,0,0,0,0
2006-08-15,2006,505,872,524693,0,0,0,0,181,0,2,1,0,1,1,0,2,0,1,1,1,313,1,0,0,0,0,0,0,0,0,0,346,6,5,2,1,2,9,2,3,0,3,3,2,487,1,0,0,0,0,0,0,0,0,6000,35945,35947,35940,35926,35869,35967,35961,35995,35923,35938,35954,35923,35953,35930,15522,0,0,0,0,0
2006-08-16,2006,708,1155,522929,0,0,0,0,226,1,0,0,2,0,2,0,1,5,2,53,9,406,1,0,0,0,0,0,0,0,0,1,357,1,2,1,4,1,7,2,3,18,4,116,22,615,1,0,0,0,0,0,0,0,0,6000,35945,35931,35924,35925,35974,35938,35928,35949,35928,35923,35937,35927,35928,35935,13837,0,0,0,0,0
2006-08-17,2006,293,601,520871,0,0,0,0,156,0,2,1,7,0,0,0,1,1,1,0,2,121,1,0,0,0,0,0,0,0,0,0,295,1,3,2,17,2,3,1,1,1,1,5,5,263,1,0,0,0,0,0,0,0,0,4200,35945,35947,35916,35927,35859,35935,35922,35897,35929,35920,35931,35924,35925,35876,13818,0,0,0,0,0
2006-08-18,2006,277,540,517637,0,0,0,0,57,2,0,1,3,1,0,0,0,0,0,1,0,211,1,0,0,0,0,0,0,0,0,1,152,3,1,1,12,4,5,0,3,3,1,3,1,349,1,0,0,0,0,0,0,0,0,2400,35965,35931,35921,35925,35962,35956,35938,35950,35940,35920,35927,35914,35920,35922,12146,0,0,0,0,0
2006-08-27,2006,103,169,240077,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,6,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,1,13,138,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22207,35981,35982,35981,35979,35983,35980,1984,0,0,0,0,0
2006-08-28,2006,77,178,500715,0,0,0,0,0,1,1,3,1,2,1,9,14,8,7,5,2,23,0,0,0,0,0,0,0,0,0,0,2,2,3,6,1,9,3,22,27,17,32,16,4,33,1,0,0,0,0,0,0,0,0,0,27594,35981,35981,35984,35979,35982,35982,35980,35982,35980,35982,39459,35997,36003,1849,0,0,0,0,0
2006-08-29,2006,24,52,495865,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,15,16,8,3,1,0,0,0,0,0,0,0,0,0,27592,36008,35996,35993,36011,35998,35997,36000,36005,35992,36004,36007,35990,36012,260,0,0,0,0,0
2006-08-30,2006,0,2,35829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18014,0,0,0,1,1,17813,0,0,0,0,0,0,0,0,0,0
2006-09-02,2006,7,18,393373,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,24010,18006,36004,36004,35995,70,53942,35997,35953,69,35855,1,53613,27854,0,0,0,0,0,0
